Kashish Beauty Salon & Spa,"102,Silver Samanvay Complex,, Mujmahuda Road, Munjmohda, Vadodara - 390020, Near Royal Orchid Central Hotel, Mujmahuda Circle,Akota",07947375512
Metro Beauty Care,"18 Natasha Park Shopping Centre, Chhani Jakat Naka, Chhani Road, Vadodara - 390024, Opp.Military Boys Hostel",+(91)-9898008150
